gpkg_standardized,gpkg,gpkg_n_features,gpkg_xmin,gpkg_ymin,gpkg_xmax,gpkg_ymax
gpkg-standardized/EA_2019-11-25.gpkg,gpkg/EA_2019-11-25.gpkg,551,-195031.966404627,2723260.83622012,1970740.11899383,5186575.94750484
gpkg-standardized/EA_2019-12-02.gpkg,gpkg/EA_2019-12-02.gpkg,548,-195031.966404627,2723260.83622012,1970740.11899383,5186575.94750484
gpkg-standardized/EA_2019-12-09.gpkg,gpkg/EA_2019-12-09.gpkg,503,-195031.966404627,2723260.83622012,1970740.11899383,5186575.94750484
gpkg-standardized/EA_2019-12-16.gpkg,gpkg/EA_2019-12-16.gpkg,501,-195031.966404627,2723260.83622012,1970740.11899383,5186575.94750484
gpkg-standardized/EA_2019-12-23.gpkg,gpkg/EA_2019-12-23.gpkg,483,-195031.966404627,2723260.83622012,1970740.11899383,5186575.94750484
gpkg-standardized/EA_2019-12-30.gpkg,gpkg/EA_2019-12-30.gpkg,454,-195031.966404627,2723260.83622012,1970740.11899383,5186575.94750484
gpkg-standardized/EA_2020-01-06.gpkg,gpkg/EA_2020-01-06.gpkg,471,-195031.966404627,2723260.83622012,1970740.11899383,5186575.94750484
gpkg-standardized/EA_2020-01-13.gpkg,gpkg/EA_2020-01-13.gpkg,452,-195031.966404627,2723260.83622012,1970740.11899383,5186575.94750484
gpkg-standardized/EA_2020-01-20.gpkg,gpkg/EA_2020-01-20.gpkg,468,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-01-27.gpkg,gpkg/EA_2020-01-27.gpkg,450,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-02-03.gpkg,gpkg/EA_2020-02-03.gpkg,445,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-02-10.gpkg,gpkg/EA_2020-02-10.gpkg,410,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-02-17.gpkg,gpkg/EA_2020-02-17.gpkg,399,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-02-24.gpkg,gpkg/EA_2020-02-24.gpkg,383,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-03-02.gpkg,gpkg/EA_2020-03-02.gpkg,383,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-03-09.gpkg,gpkg/EA_2020-03-09.gpkg,385,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-03-16.gpkg,gpkg/EA_2020-03-16.gpkg,373,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-03-23.gpkg,gpkg/EA_2020-03-23.gpkg,380,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-03-30.gpkg,gpkg/EA_2020-03-30.gpkg,362,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-04-06.gpkg,gpkg/EA_2020-04-06.gpkg,359,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-04-13.gpkg,gpkg/EA_2020-04-13.gpkg,358,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-04-20.gpkg,gpkg/EA_2020-04-20.gpkg,366,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-04-27.gpkg,gpkg/EA_2020-04-27.gpkg,375,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-05-04.gpkg,gpkg/EA_2020-05-04.gpkg,409,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-05-11.gpkg,gpkg/EA_2020-05-11.gpkg,435,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-05-18.gpkg,gpkg/EA_2020-05-18.gpkg,429,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-05-25.gpkg,gpkg/EA_2020-05-25.gpkg,427,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-06-01.gpkg,gpkg/EA_2020-06-01.gpkg,425,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-06-08.gpkg,gpkg/EA_2020-06-08.gpkg,408,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-06-15.gpkg,gpkg/EA_2020-06-15.gpkg,392,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-06-22.gpkg,gpkg/EA_2020-06-22.gpkg,421,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-06-29.gpkg,gpkg/EA_2020-06-29.gpkg,463,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-07-06.gpkg,gpkg/EA_2020-07-06.gpkg,522,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-07-13.gpkg,gpkg/EA_2020-07-13.gpkg,501,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-07-20.gpkg,gpkg/EA_2020-07-20.gpkg,505,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-07-27.gpkg,gpkg/EA_2020-07-27.gpkg,373,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-08-03.gpkg,gpkg/EA_2020-08-03.gpkg,338,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-08-10.gpkg,gpkg/EA_2020-08-10.gpkg,263,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-08-17.gpkg,gpkg/EA_2020-08-17.gpkg,288,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-08-24.gpkg,gpkg/EA_2020-08-24.gpkg,264,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-08-31.gpkg,gpkg/EA_2020-08-31.gpkg,217,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-09-07.gpkg,gpkg/EA_2020-09-07.gpkg,221,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-09-14.gpkg,gpkg/EA_2020-09-14.gpkg,217,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-09-21.gpkg,gpkg/EA_2020-09-21.gpkg,227,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-09-28.gpkg,gpkg/EA_2020-09-28.gpkg,244,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-10-05.gpkg,gpkg/EA_2020-10-05.gpkg,285,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-10-12.gpkg,gpkg/EA_2020-10-12.gpkg,301,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-10-19.gpkg,gpkg/EA_2020-10-19.gpkg,337,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-10-26.gpkg,gpkg/EA_2020-10-26.gpkg,420,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-11-02.gpkg,gpkg/EA_2020-11-02.gpkg,432,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-11-09.gpkg,gpkg/EA_2020-11-09.gpkg,526,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-11-16.gpkg,gpkg/EA_2020-11-16.gpkg,515,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-11-23.gpkg,gpkg/EA_2020-11-23.gpkg,570,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-11-30.gpkg,gpkg/EA_2020-11-30.gpkg,566,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-12-07.gpkg,gpkg/EA_2020-12-07.gpkg,489,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-12-14.gpkg,gpkg/EA_2020-12-14.gpkg,499,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-12-21.gpkg,gpkg/EA_2020-12-21.gpkg,468,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2020-12-28.gpkg,gpkg/EA_2020-12-28.gpkg,436,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-01-04.gpkg,gpkg/EA_2021-01-04.gpkg,417,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-01-11.gpkg,gpkg/EA_2021-01-11.gpkg,407,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-01-18.gpkg,gpkg/EA_2021-01-18.gpkg,420,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-01-25.gpkg,gpkg/EA_2021-01-25.gpkg,403,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-02-01.gpkg,gpkg/EA_2021-02-01.gpkg,358,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-02-08.gpkg,gpkg/EA_2021-02-08.gpkg,372,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-02-15.gpkg,gpkg/EA_2021-02-15.gpkg,374,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-02-22.gpkg,gpkg/EA_2021-02-22.gpkg,381,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-03-01.gpkg,gpkg/EA_2021-03-01.gpkg,391,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-03-08.gpkg,gpkg/EA_2021-03-08.gpkg,386,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-03-15.gpkg,gpkg/EA_2021-03-15.gpkg,408,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-03-22.gpkg,gpkg/EA_2021-03-22.gpkg,395,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-03-29.gpkg,gpkg/EA_2021-03-29.gpkg,405,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-04-05.gpkg,gpkg/EA_2021-04-05.gpkg,395,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-04-12.gpkg,gpkg/EA_2021-04-12.gpkg,391,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-04-19.gpkg,gpkg/EA_2021-04-19.gpkg,400,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-04-26.gpkg,gpkg/EA_2021-04-26.gpkg,402,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-05-03.gpkg,gpkg/EA_2021-05-03.gpkg,398,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-05-10.gpkg,gpkg/EA_2021-05-10.gpkg,425,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-05-17.gpkg,gpkg/EA_2021-05-17.gpkg,476,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/EA_2021-05-24.gpkg,gpkg/EA_2021-05-24.gpkg,465,-195054.16480000317,2723278.977499999,1970719.0578000024,5186460.587399997
gpkg-standardized/NA_2002-01-01.gpkg,gpkg/NA_2002-01-01.gpkg,328,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-02-01.gpkg,gpkg/NA_2002-02-01.gpkg,302,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-03-01.gpkg,gpkg/NA_2002-03-01.gpkg,268,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-04-01.gpkg,gpkg/NA_2002-04-01.gpkg,265,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-05-01.gpkg,gpkg/NA_2002-05-01.gpkg,267,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-05-15.gpkg,gpkg/NA_2002-05-15.gpkg,272,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-06-03.gpkg,gpkg/NA_2002-06-03.gpkg,288,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-06-10.gpkg,gpkg/NA_2002-06-10.gpkg,290,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-06-17.gpkg,gpkg/NA_2002-06-17.gpkg,310,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-06-24.gpkg,gpkg/NA_2002-06-24.gpkg,324,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-07-01.gpkg,gpkg/NA_2002-07-01.gpkg,361,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-07-08.gpkg,gpkg/NA_2002-07-08.gpkg,345,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/NA_2002-07-15.gpkg,gpkg/NA_2002-07-15.gpkg,380,-195031.966404621,2723260.83622016,1970740.11899364,5186575.94750484
gpkg-standardized/XX_1968-06-25.gpkg,gpkg/XX_1968-06-25.gpkg,161,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-07-02.gpkg,gpkg/XX_1968-07-02.gpkg,165,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-07-11.gpkg,gpkg/XX_1968-07-11.gpkg,186,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-07-18.gpkg,gpkg/XX_1968-07-18.gpkg,201,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-07-25.gpkg,gpkg/XX_1968-07-25.gpkg,229,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-08-01.gpkg,gpkg/XX_1968-08-01.gpkg,255,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-08-08.gpkg,gpkg/XX_1968-08-08.gpkg,258,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-08-15.gpkg,gpkg/XX_1968-08-15.gpkg,260,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-08-22.gpkg,gpkg/XX_1968-08-22.gpkg,250,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-08-29.gpkg,gpkg/XX_1968-08-29.gpkg,240,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-09-05.gpkg,gpkg/XX_1968-09-05.gpkg,239,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-09-12.gpkg,gpkg/XX_1968-09-12.gpkg,224,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-09-19.gpkg,gpkg/XX_1968-09-19.gpkg,186,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-09-26.gpkg,gpkg/XX_1968-09-26.gpkg,187,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-10-03.gpkg,gpkg/XX_1968-10-03.gpkg,172,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-10-10.gpkg,gpkg/XX_1968-10-10.gpkg,157,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1968-10-17.gpkg,gpkg/XX_1968-10-17.gpkg,173,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-06-18.gpkg,gpkg/XX_1969-06-18.gpkg,170,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-06-25.gpkg,gpkg/XX_1969-06-25.gpkg,180,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-07-02.gpkg,gpkg/XX_1969-07-02.gpkg,194,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-07-09.gpkg,gpkg/XX_1969-07-09.gpkg,187,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-07-16.gpkg,gpkg/XX_1969-07-16.gpkg,178,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-07-23.gpkg,gpkg/XX_1969-07-23.gpkg,184,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-07-30.gpkg,gpkg/XX_1969-07-30.gpkg,222,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-08-06.gpkg,gpkg/XX_1969-08-06.gpkg,233,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-08-13.gpkg,gpkg/XX_1969-08-13.gpkg,202,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-08-20.gpkg,gpkg/XX_1969-08-20.gpkg,214,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-08-27.gpkg,gpkg/XX_1969-08-27.gpkg,219,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-09-03.gpkg,gpkg/XX_1969-09-03.gpkg,224,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-09-10.gpkg,gpkg/XX_1969-09-10.gpkg,201,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-09-17.gpkg,gpkg/XX_1969-09-17.gpkg,201,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-09-24.gpkg,gpkg/XX_1969-09-24.gpkg,183,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-10-01.gpkg,gpkg/XX_1969-10-01.gpkg,179,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-10-08.gpkg,gpkg/XX_1969-10-08.gpkg,185,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1969-10-15.gpkg,gpkg/XX_1969-10-15.gpkg,177,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-06-12.gpkg,gpkg/XX_1970-06-12.gpkg,182,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-06-26.gpkg,gpkg/XX_1970-06-26.gpkg,177,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-07-07.gpkg,gpkg/XX_1970-07-07.gpkg,195,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-07-14.gpkg,gpkg/XX_1970-07-14.gpkg,204,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-07-21.gpkg,gpkg/XX_1970-07-21.gpkg,220,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-07-28.gpkg,gpkg/XX_1970-07-28.gpkg,230,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-08-04.gpkg,gpkg/XX_1970-08-04.gpkg,233,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-08-11.gpkg,gpkg/XX_1970-08-11.gpkg,246,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-08-18.gpkg,gpkg/XX_1970-08-18.gpkg,266,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-08-25.gpkg,gpkg/XX_1970-08-25.gpkg,268,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-09-01.gpkg,gpkg/XX_1970-09-01.gpkg,255,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-09-08.gpkg,gpkg/XX_1970-09-08.gpkg,235,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-09-16.gpkg,gpkg/XX_1970-09-16.gpkg,245,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-09-22.gpkg,gpkg/XX_1970-09-22.gpkg,222,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-09-29.gpkg,gpkg/XX_1970-09-29.gpkg,230,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-10-06.gpkg,gpkg/XX_1970-10-06.gpkg,200,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-10-13.gpkg,gpkg/XX_1970-10-13.gpkg,200,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1970-10-20.gpkg,gpkg/XX_1970-10-20.gpkg,197,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-06-23.gpkg,gpkg/XX_1971-06-23.gpkg,217,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-06-30.gpkg,gpkg/XX_1971-06-30.gpkg,184,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-07-07.gpkg,gpkg/XX_1971-07-07.gpkg,207,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-07-14.gpkg,gpkg/XX_1971-07-14.gpkg,204,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-07-21.gpkg,gpkg/XX_1971-07-21.gpkg,263,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-07-28.gpkg,gpkg/XX_1971-07-28.gpkg,301,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-08-04.gpkg,gpkg/XX_1971-08-04.gpkg,282,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-08-11.gpkg,gpkg/XX_1971-08-11.gpkg,270,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-08-18.gpkg,gpkg/XX_1971-08-18.gpkg,276,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-08-25.gpkg,gpkg/XX_1971-08-25.gpkg,273,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-09-01.gpkg,gpkg/XX_1971-09-01.gpkg,198,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-09-08.gpkg,gpkg/XX_1971-09-08.gpkg,187,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-09-15.gpkg,gpkg/XX_1971-09-15.gpkg,191,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-09-22.gpkg,gpkg/XX_1971-09-22.gpkg,192,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-09-29.gpkg,gpkg/XX_1971-09-29.gpkg,197,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-10-06.gpkg,gpkg/XX_1971-10-06.gpkg,197,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-10-13.gpkg,gpkg/XX_1971-10-13.gpkg,175,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-10-20.gpkg,gpkg/XX_1971-10-20.gpkg,188,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1971-10-27.gpkg,gpkg/XX_1971-10-27.gpkg,168,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-06-21.gpkg,gpkg/XX_1972-06-21.gpkg,174,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-06-28.gpkg,gpkg/XX_1972-06-28.gpkg,172,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-07-06.gpkg,gpkg/XX_1972-07-06.gpkg,174,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-07-12.gpkg,gpkg/XX_1972-07-12.gpkg,184,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-07-19.gpkg,gpkg/XX_1972-07-19.gpkg,237,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-07-26.gpkg,gpkg/XX_1972-07-26.gpkg,219,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-08-02.gpkg,gpkg/XX_1972-08-02.gpkg,242,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-08-09.gpkg,gpkg/XX_1972-08-09.gpkg,247,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-08-16.gpkg,gpkg/XX_1972-08-16.gpkg,281,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-08-23.gpkg,gpkg/XX_1972-08-23.gpkg,253,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-08-30.gpkg,gpkg/XX_1972-08-30.gpkg,218,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-09-06.gpkg,gpkg/XX_1972-09-06.gpkg,253,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-09-13.gpkg,gpkg/XX_1972-09-13.gpkg,259,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-09-20.gpkg,gpkg/XX_1972-09-20.gpkg,223,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-09-27.gpkg,gpkg/XX_1972-09-27.gpkg,244,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-10-04.gpkg,gpkg/XX_1972-10-04.gpkg,267,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-10-11.gpkg,gpkg/XX_1972-10-11.gpkg,243,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-10-18.gpkg,gpkg/XX_1972-10-18.gpkg,272,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-10-25.gpkg,gpkg/XX_1972-10-25.gpkg,256,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1972-11-01.gpkg,gpkg/XX_1972-11-01.gpkg,312,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1973-06-20.gpkg,gpkg/XX_1973-06-20.gpkg,208,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1973-06-27.gpkg,gpkg/XX_1973-06-27.gpkg,190,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1973-07-05.gpkg,gpkg/XX_1973-07-05.gpkg,199,-294124.09375,2704501,1856542.625,5028246.5
