gpkg,gpkg_n_features,gpkg_xmin,gpkg_ymin,gpkg_xmax,gpkg_ymax,gpkg_size
gpkg/EC_2019-08-05.gpkg,59,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1499136
gpkg/EC_2019-08-12.gpkg,59,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1499136
gpkg/EC_2019-08-19.gpkg,59,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1499136
gpkg/EC_2019-08-26.gpkg,59,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1503232
gpkg/EC_2019-11-11.gpkg,63,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1503232
gpkg/EC_2019-11-18.gpkg,88,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1671168
gpkg/EC_2019-11-25.gpkg,112,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1576960
gpkg/EC_2019-12-02.gpkg,86,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1556480
gpkg/EC_2019-12-09.gpkg,98,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1708032
gpkg/EC_2019-12-16.gpkg,157,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1671168
gpkg/EC_2019-12-23.gpkg,233,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1736704
gpkg/EC_2019-12-30.gpkg,308,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,1855488
gpkg/EC_2020-01-06.gpkg,383,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,2170880
gpkg/EC_2020-01-13.gpkg,439,1458479.54204272,821565.459121395,4176498.22706683,3434054.81905028,2383872
gpkg/EC_2020-01-20.gpkg,400,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1921024
gpkg/EC_2020-01-27.gpkg,442,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2228224
gpkg/EC_2020-02-03.gpkg,377,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2359296
gpkg/EC_2020-02-10.gpkg,394,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2519040
gpkg/EC_2020-02-17.gpkg,408,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1978368
gpkg/EC_2020-02-24.gpkg,393,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2789376
gpkg/EC_2020-03-02.gpkg,407,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1908736
gpkg/EC_2020-03-09.gpkg,395,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2707456
gpkg/EC_2020-03-16.gpkg,398,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2347008
gpkg/EC_2020-03-23.gpkg,386,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2764800
gpkg/EC_2020-03-30.gpkg,349,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2195456
gpkg/EC_2020-04-06.gpkg,328,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2224128
gpkg/EC_2020-04-13.gpkg,281,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,2244608
gpkg/EC_2020-04-20.gpkg,231,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1904640
gpkg/EC_2020-04-27.gpkg,208,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1929216
gpkg/EC_2020-05-04.gpkg,196,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1847296
gpkg/EC_2020-05-11.gpkg,171,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1761280
gpkg/EC_2020-05-18.gpkg,181,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1630208
gpkg/EC_2020-05-25.gpkg,140,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1630208
gpkg/EC_2020-06-01.gpkg,114,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1630208
gpkg/EC_2020-06-08.gpkg,96,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1560576
gpkg/EC_2020-06-15.gpkg,69,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1630208
gpkg/EC_2020-06-22.gpkg,63,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1511424
gpkg/EC_2020-06-29.gpkg,63,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1581056
gpkg/EC_2020-07-06.gpkg,59,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1499136
gpkg/EC_2020-07-13.gpkg,59,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1499136
gpkg/EC_2020-07-20.gpkg,59,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1503232
gpkg/EC_2020-07-27.gpkg,59,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1499136
gpkg/EC_2020-08-03.gpkg,59,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1503232
gpkg/EC_2020-08-10.gpkg,59,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1499136
gpkg/EC_2020-08-17.gpkg,59,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1499136
gpkg/EC_2020-08-24.gpkg,59,1458439.2569999993,821580.7221999988,4176441.9384000003,3433997.452399999,1499136
gpkg/GL_1972-12-20.gpkg,99,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,401408
gpkg/GL_1972-12-28.gpkg,97,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,397312
gpkg/GL_1973-01-02.gpkg,97,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,397312
gpkg/GL_1973-01-09.gpkg,113,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1973-01-16.gpkg,114,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1973-01-23.gpkg,88,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,385024
gpkg/GL_1973-01-30.gpkg,127,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,434176
gpkg/GL_1973-02-06.gpkg,91,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,401408
gpkg/GL_1973-02-13.gpkg,116,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,421888
gpkg/GL_1973-02-20.gpkg,131,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,442368
gpkg/GL_1973-02-27.gpkg,134,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,454656
gpkg/GL_1973-03-06.gpkg,117,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,421888
gpkg/GL_1973-03-13.gpkg,86,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,401408
gpkg/GL_1973-03-21.gpkg,95,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,397312
gpkg/GL_1973-03-27.gpkg,77,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,376832
gpkg/GL_1973-04-06.gpkg,74,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,376832
gpkg/GL_1973-12-31.gpkg,99,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,405504
gpkg/GL_1974-01-10.gpkg,110,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,421888
gpkg/GL_1974-01-17.gpkg,105,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,417792
gpkg/GL_1974-01-23.gpkg,106,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,401408
gpkg/GL_1974-01-31.gpkg,92,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,393216
gpkg/GL_1974-02-07.gpkg,100,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1974-02-14.gpkg,111,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
gpkg/GL_1974-02-21.gpkg,137,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
gpkg/GL_1974-02-28.gpkg,121,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1974-03-07.gpkg,105,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,421888
gpkg/GL_1974-03-14.gpkg,90,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,413696
gpkg/GL_1974-03-21.gpkg,100,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1974-03-28.gpkg,118,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,421888
gpkg/GL_1974-04-04.gpkg,103,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,413696
gpkg/GL_1974-04-11.gpkg,91,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,397312
gpkg/GL_1974-04-18.gpkg,91,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,389120
gpkg/GL_1974-04-25.gpkg,84,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,380928
gpkg/GL_1974-05-02.gpkg,76,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,372736
gpkg/GL_1975-01-02.gpkg,91,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,393216
gpkg/GL_1975-01-09.gpkg,108,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,393216
gpkg/GL_1975-01-16.gpkg,139,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
gpkg/GL_1975-01-23.gpkg,118,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1975-01-30.gpkg,165,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,458752
gpkg/GL_1975-02-06.gpkg,123,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
gpkg/GL_1975-02-13.gpkg,116,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1975-02-20.gpkg,129,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,442368
gpkg/GL_1975-02-27.gpkg,140,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,450560
gpkg/GL_1975-03-06.gpkg,163,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,458752
gpkg/GL_1975-03-13.gpkg,104,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,421888
gpkg/GL_1975-03-20.gpkg,123,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,417792
gpkg/GL_1975-03-27.gpkg,110,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,409600
gpkg/GL_1975-04-03.gpkg,145,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,454656
gpkg/GL_1975-04-10.gpkg,134,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1975-04-17.gpkg,88,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,385024
gpkg/GL_1975-04-24.gpkg,91,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,385024
gpkg/GL_1975-12-23.gpkg,92,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,397312
gpkg/GL_1975-12-30.gpkg,158,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,442368
gpkg/GL_1976-01-06.gpkg,135,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,421888
gpkg/GL_1976-01-13.gpkg,116,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1976-01-20.gpkg,119,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1976-01-27.gpkg,127,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,434176
gpkg/GL_1976-02-03.gpkg,135,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,446464
gpkg/GL_1976-02-10.gpkg,120,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,434176
gpkg/GL_1976-02-17.gpkg,169,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,479232
gpkg/GL_1976-02-24.gpkg,127,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1976-03-02.gpkg,112,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1976-03-09.gpkg,141,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,454656
gpkg/GL_1976-03-16.gpkg,115,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
gpkg/GL_1976-03-23.gpkg,106,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1976-03-30.gpkg,97,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,401408
gpkg/GL_1976-04-06.gpkg,93,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,393216
gpkg/GL_1976-04-13.gpkg,92,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,385024
gpkg/GL_1976-04-20.gpkg,64,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,360448
gpkg/GL_1976-12-16.gpkg,135,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
gpkg/GL_1976-12-23.gpkg,114,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1976-12-30.gpkg,139,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,458752
gpkg/GL_1977-01-06.gpkg,145,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,462848
gpkg/GL_1977-01-12.gpkg,137,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,466944
gpkg/GL_1977-01-19.gpkg,143,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,454656
gpkg/GL_1977-01-26.gpkg,129,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,442368
gpkg/GL_1977-02-02.gpkg,115,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1977-02-09.gpkg,122,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,442368
gpkg/GL_1977-02-16.gpkg,111,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,434176
gpkg/GL_1977-02-23.gpkg,124,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,450560
gpkg/GL_1977-03-02.gpkg,119,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,446464
gpkg/GL_1977-03-09.gpkg,93,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,417792
gpkg/GL_1977-03-16.gpkg,126,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,446464
gpkg/GL_1977-03-23.gpkg,106,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,434176
gpkg/GL_1977-03-30.gpkg,118,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1977-04-06.gpkg,129,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
gpkg/GL_1977-04-13.gpkg,107,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,413696
gpkg/GL_1977-04-20.gpkg,112,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1977-04-27.gpkg,78,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,385024
gpkg/GL_1977-05-04.gpkg,64,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,360448
gpkg/GL_1977-12-21.gpkg,98,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,389120
gpkg/GL_1977-12-28.gpkg,173,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,462848
gpkg/GL_1978-01-04.gpkg,147,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,458752
gpkg/GL_1978-01-11.gpkg,190,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,495616
gpkg/GL_1978-01-18.gpkg,142,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,462848
gpkg/GL_1978-01-25.gpkg,132,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,462848
gpkg/GL_1978-02-01.gpkg,156,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,479232
gpkg/GL_1978-02-08.gpkg,152,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,491520
gpkg/GL_1978-02-15.gpkg,127,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,466944
gpkg/GL_1978-02-22.gpkg,141,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,479232
gpkg/GL_1978-03-01.gpkg,133,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,475136
gpkg/GL_1978-03-08.gpkg,143,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,479232
gpkg/GL_1978-03-15.gpkg,138,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,479232
gpkg/GL_1978-03-22.gpkg,124,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,458752
gpkg/GL_1978-03-29.gpkg,120,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,450560
gpkg/GL_1978-04-05.gpkg,159,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,475136
gpkg/GL_1978-04-12.gpkg,112,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1978-04-19.gpkg,109,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,405504
gpkg/GL_1978-04-26.gpkg,97,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,393216
gpkg/GL_1978-05-03.gpkg,78,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,376832
gpkg/GL_1978-12-18.gpkg,85,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,380928
gpkg/GL_1978-12-25.gpkg,62,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,356352
gpkg/GL_1979-01-01.gpkg,106,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,393216
gpkg/GL_1979-01-08.gpkg,148,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,466944
gpkg/GL_1979-01-15.gpkg,154,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,495616
gpkg/GL_1979-01-22.gpkg,153,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,491520
gpkg/GL_1979-01-29.gpkg,133,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,466944
gpkg/GL_1979-02-05.gpkg,153,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,516096
gpkg/GL_1979-02-12.gpkg,176,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,524288
gpkg/GL_1979-02-19.gpkg,129,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,475136
gpkg/GL_1979-02-26.gpkg,148,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,524288
gpkg/GL_1979-03-05.gpkg,149,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,516096
gpkg/GL_1979-03-12.gpkg,171,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,512000
gpkg/GL_1979-03-19.gpkg,161,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,491520
gpkg/GL_1979-03-26.gpkg,124,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,450560
gpkg/GL_1979-04-02.gpkg,108,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
gpkg/GL_1979-04-09.gpkg,110,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1979-04-16.gpkg,109,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,409600
gpkg/GL_1979-04-23.gpkg,135,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1979-04-30.gpkg,87,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,389120
gpkg/GL_1979-05-07.gpkg,69,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,380928
gpkg/GL_1979-05-14.gpkg,67,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,368640
gpkg/GL_1980-01-02.gpkg,114,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,405504
gpkg/GL_1980-01-09.gpkg,125,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1980-01-16.gpkg,97,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,405504
gpkg/GL_1980-01-24.gpkg,118,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,405504
gpkg/GL_1980-01-30.gpkg,145,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,487424
gpkg/GL_1980-02-06.gpkg,181,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,536576
gpkg/GL_1980-02-13.gpkg,203,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,503808
gpkg/GL_1980-02-20.gpkg,164,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,516096
gpkg/GL_1980-02-27.gpkg,161,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,516096
gpkg/GL_1980-03-05.gpkg,171,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,520192
gpkg/GL_1980-03-12.gpkg,152,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,491520
gpkg/GL_1980-03-19.gpkg,183,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,512000
gpkg/GL_1980-03-26.gpkg,118,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,446464
gpkg/GL_1980-04-02.gpkg,128,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,450560
gpkg/GL_1980-04-09.gpkg,100,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,421888
gpkg/GL_1980-04-16.gpkg,90,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,385024
gpkg/GL_1980-12-24.gpkg,115,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,401408
gpkg/GL_1981-01-07.gpkg,135,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,483328
gpkg/GL_1981-01-14.gpkg,178,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,495616
gpkg/GL_1981-01-21.gpkg,169,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,487424
gpkg/GL_1981-01-28.gpkg,178,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,483328
gpkg/GL_1981-02-04.gpkg,144,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,479232
gpkg/GL_1981-02-11.gpkg,131,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,462848
gpkg/GL_1981-02-18.gpkg,152,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,491520
gpkg/GL_1981-02-25.gpkg,131,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,458752
gpkg/GL_1981-03-04.gpkg,130,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,466944
gpkg/GL_1981-03-11.gpkg,104,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,425984
gpkg/GL_1981-03-18.gpkg,128,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1981-03-25.gpkg,120,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1981-04-01.gpkg,92,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,413696
gpkg/GL_1981-04-08.gpkg,98,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,401408
gpkg/GL_1981-04-15.gpkg,66,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,364544
gpkg/GL_1981-12-21.gpkg,68,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,360448
gpkg/GL_1981-12-29.gpkg,76,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,368640
gpkg/GL_1982-01-04.gpkg,93,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,385024
gpkg/GL_1982-01-11.gpkg,140,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,446464
gpkg/GL_1982-01-18.gpkg,110,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,430080
gpkg/GL_1982-01-25.gpkg,152,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,499712
gpkg/GL_1982-02-02.gpkg,126,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,499712
gpkg/GL_1982-02-09.gpkg,129,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,516096
gpkg/GL_1982-02-17.gpkg,147,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,524288
gpkg/GL_1982-02-23.gpkg,147,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,516096
gpkg/GL_1982-03-03.gpkg,141,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,532480
gpkg/GL_1982-03-09.gpkg,133,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,507904
gpkg/GL_1982-03-17.gpkg,140,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,499712
gpkg/GL_1982-03-23.gpkg,149,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,552960
gpkg/GL_1982-03-29.gpkg,108,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,450560
gpkg/GL_1982-04-06.gpkg,108,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,446464
gpkg/GL_1982-04-13.gpkg,99,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,413696
gpkg/GL_1982-04-20.gpkg,89,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,393216
gpkg/GL_1982-04-26.gpkg,88,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,389120
gpkg/GL_1982-05-05.gpkg,82,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,385024
gpkg/GL_1982-05-12.gpkg,67,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,356352
gpkg/GL_1982-05-17.gpkg,58,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,352256
gpkg/GL_1982-12-21.gpkg,62,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,356352
gpkg/GL_1982-12-27.gpkg,61,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,356352
gpkg/GL_1983-01-03.gpkg,78,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,380928
gpkg/GL_1983-01-11.gpkg,78,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,372736
gpkg/GL_1983-01-18.gpkg,138,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,454656
gpkg/GL_1983-01-25.gpkg,117,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,442368
gpkg/GL_1983-02-01.gpkg,115,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,450560
gpkg/GL_1983-02-08.gpkg,121,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,450560
gpkg/GL_1983-02-14.gpkg,118,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,442368
gpkg/GL_1983-02-23.gpkg,124,312758.138791525,-17851.5495515897,2187495.19838512,1568787.52183485,438272
