region,date,region_code,zip_file,file,file_size,gpkg,dsn,url
GL,1992-05-10,a13,zip/cis_arc_1992.zip,file/rgc_a13_19920510_CEXPRGL.e00,412784,gpkg/GL_1992-05-10.gpkg,file/rgc_a13_19920510_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19920510_CEXPRGL.e00
GL,1992-12-20,a13,zip/cis_arc_1992.zip,file/rgc_a13_19921220_CEXPRGL.e00,421223,gpkg/GL_1992-12-20.gpkg,file/rgc_a13_19921220_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19921220_CEXPRGL.e00
GL,1992-12-27,a13,zip/cis_arc_1992.zip,file/rgc_a13_19921227_CEXPRGL.e00,441389,gpkg/GL_1992-12-27.gpkg,file/rgc_a13_19921227_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19921227_CEXPRGL.e00
GL,1993-01-03,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930103_CEXPRGL.e00,459716,gpkg/GL_1993-01-03.gpkg,file/rgc_a13_19930103_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930103_CEXPRGL.e00
GL,1993-01-10,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930110_CEXPRGL.e00,529702,gpkg/GL_1993-01-10.gpkg,file/rgc_a13_19930110_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930110_CEXPRGL.e00
GL,1993-01-17,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930117_CEXPRGL.e00,607464,gpkg/GL_1993-01-17.gpkg,file/rgc_a13_19930117_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930117_CEXPRGL.e00
GL,1993-01-24,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930124_CEXPRGL.e00,516335,gpkg/GL_1993-01-24.gpkg,file/rgc_a13_19930124_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930124_CEXPRGL.e00
GL,1993-01-31,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930131_CEXPRGL.e00,548764,gpkg/GL_1993-01-31.gpkg,file/rgc_a13_19930131_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930131_CEXPRGL.e00
GL,1993-02-07,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930207_CEXPRGL.e00,563251,gpkg/GL_1993-02-07.gpkg,file/rgc_a13_19930207_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930207_CEXPRGL.e00
GL,1993-02-14,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930214_CEXPRGL.e00,627204,gpkg/GL_1993-02-14.gpkg,file/rgc_a13_19930214_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930214_CEXPRGL.e00
GL,1993-02-21,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930221_CEXPRGL.e00,629002,gpkg/GL_1993-02-21.gpkg,file/rgc_a13_19930221_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930221_CEXPRGL.e00
GL,1993-02-28,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930228_CEXPRGL.e00,662658,gpkg/GL_1993-02-28.gpkg,file/rgc_a13_19930228_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930228_CEXPRGL.e00
GL,1993-03-07,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930307_CEXPRGL.e00,676620,gpkg/GL_1993-03-07.gpkg,file/rgc_a13_19930307_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930307_CEXPRGL.e00
GL,1993-03-14,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930314_CEXPRGL.e00,664549,gpkg/GL_1993-03-14.gpkg,file/rgc_a13_19930314_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930314_CEXPRGL.e00
GL,1993-03-21,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930321_CEXPRGL.e00,540670,gpkg/GL_1993-03-21.gpkg,file/rgc_a13_19930321_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930321_CEXPRGL.e00
GL,1993-03-28,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930328_CEXPRGL.e00,605417,gpkg/GL_1993-03-28.gpkg,file/rgc_a13_19930328_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930328_CEXPRGL.e00
GL,1993-04-04,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930404_CEXPRGL.e00,539283,gpkg/GL_1993-04-04.gpkg,file/rgc_a13_19930404_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930404_CEXPRGL.e00
GL,1993-04-11,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930411_CEXPRGL.e00,561324,gpkg/GL_1993-04-11.gpkg,file/rgc_a13_19930411_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930411_CEXPRGL.e00
GL,1993-04-18,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930418_CEXPRGL.e00,488154,gpkg/GL_1993-04-18.gpkg,file/rgc_a13_19930418_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930418_CEXPRGL.e00
GL,1993-04-25,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930425_CEXPRGL.e00,456353,gpkg/GL_1993-04-25.gpkg,file/rgc_a13_19930425_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930425_CEXPRGL.e00
GL,1993-05-02,a13,zip/cis_arc_1993.zip,file/rgc_a13_19930502_CEXPRGL.e00,404008,gpkg/GL_1993-05-02.gpkg,file/rgc_a13_19930502_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19930502_CEXPRGL.e00
GL,1993-12-27,a13,zip/cis_arc_1993.zip,file/rgc_a13_19931227_CEXPRGL.e00,464096,gpkg/GL_1993-12-27.gpkg,file/rgc_a13_19931227_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19931227_CEXPRGL.e00
GL,1994-01-03,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940103_CEXPRGL.e00,568249,gpkg/GL_1994-01-03.gpkg,file/rgc_a13_19940103_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940103_CEXPRGL.e00
GL,1994-01-10,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940110_CEXPRGL.e00,684320,gpkg/GL_1994-01-10.gpkg,file/rgc_a13_19940110_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940110_CEXPRGL.e00
GL,1994-01-17,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940117_CEXPRGL.e00,650436,gpkg/GL_1994-01-17.gpkg,file/rgc_a13_19940117_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940117_CEXPRGL.e00
GL,1994-01-24,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940124_CEXPRGL.e00,648280,gpkg/GL_1994-01-24.gpkg,file/rgc_a13_19940124_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940124_CEXPRGL.e00
GL,1994-01-31,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940131_CEXPRGL.e00,629322,gpkg/GL_1994-01-31.gpkg,file/rgc_a13_19940131_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940131_CEXPRGL.e00
GL,1994-02-07,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940207_CEXPRGL.e00,600031,gpkg/GL_1994-02-07.gpkg,file/rgc_a13_19940207_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940207_CEXPRGL.e00
GL,1994-02-14,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940214_CEXPRGL.e00,601378,gpkg/GL_1994-02-14.gpkg,file/rgc_a13_19940214_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940214_CEXPRGL.e00
GL,1994-02-21,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940221_CEXPRGL.e00,624049,gpkg/GL_1994-02-21.gpkg,file/rgc_a13_19940221_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940221_CEXPRGL.e00
GL,1994-02-28,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940228_CEXPRGL.e00,624508,gpkg/GL_1994-02-28.gpkg,file/rgc_a13_19940228_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940228_CEXPRGL.e00
GL,1994-03-07,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940307_CEXPRGL.e00,614869,gpkg/GL_1994-03-07.gpkg,file/rgc_a13_19940307_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940307_CEXPRGL.e00
GL,1994-03-14,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940314_CEXPRGL.e00,698367,gpkg/GL_1994-03-14.gpkg,file/rgc_a13_19940314_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940314_CEXPRGL.e00
GL,1994-03-21,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940321_CEXPRGL.e00,607631,gpkg/GL_1994-03-21.gpkg,file/rgc_a13_19940321_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940321_CEXPRGL.e00
GL,1994-03-28,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940328_CEXPRGL.e00,601106,gpkg/GL_1994-03-28.gpkg,file/rgc_a13_19940328_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940328_CEXPRGL.e00
GL,1994-04-04,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940404_CEXPRGL.e00,587755,gpkg/GL_1994-04-04.gpkg,file/rgc_a13_19940404_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940404_CEXPRGL.e00
GL,1994-04-11,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940411_CEXPRGL.e00,560971,gpkg/GL_1994-04-11.gpkg,file/rgc_a13_19940411_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940411_CEXPRGL.e00
GL,1994-04-18,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940418_CEXPRGL.e00,552668,gpkg/GL_1994-04-18.gpkg,file/rgc_a13_19940418_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940418_CEXPRGL.e00
GL,1994-04-25,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940425_CEXPRGL.e00,454916,gpkg/GL_1994-04-25.gpkg,file/rgc_a13_19940425_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940425_CEXPRGL.e00
GL,1994-05-02,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940502_CEXPRGL.e00,449215,gpkg/GL_1994-05-02.gpkg,file/rgc_a13_19940502_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940502_CEXPRGL.e00
GL,1994-05-09,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940509_CEXPRGL.e00,422749,gpkg/GL_1994-05-09.gpkg,file/rgc_a13_19940509_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940509_CEXPRGL.e00
GL,1994-05-16,a13,zip/cis_arc_1994.zip,file/rgc_a13_19940516_CEXPRGL.e00,403406,gpkg/GL_1994-05-16.gpkg,file/rgc_a13_19940516_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19940516_CEXPRGL.e00
GL,1994-12-05,a13,zip/cis_arc_1994.zip,file/rgc_a13_19941205_CEXPRGL.e00,402471,gpkg/GL_1994-12-05.gpkg,file/rgc_a13_19941205_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19941205_CEXPRGL.e00
GL,1994-12-12,a13,zip/cis_arc_1994.zip,file/rgc_a13_19941212_CEXPRGL.e00,443188,gpkg/GL_1994-12-12.gpkg,file/rgc_a13_19941212_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19941212_CEXPRGL.e00
GL,1994-12-19,a13,zip/cis_arc_1994.zip,file/rgc_a13_19941219_CEXPRGL.e00,470729,gpkg/GL_1994-12-19.gpkg,file/rgc_a13_19941219_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19941219_CEXPRGL.e00
GL,1994-12-26,a13,zip/cis_arc_1994.zip,file/rgc_a13_19941226_CEXPRGL.e00,476650,gpkg/GL_1994-12-26.gpkg,file/rgc_a13_19941226_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19941226_CEXPRGL.e00
GL,1995-01-02,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950102_CEXPRGL.e00,463965,gpkg/GL_1995-01-02.gpkg,file/rgc_a13_19950102_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950102_CEXPRGL.e00
GL,1995-01-09,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950109_CEXPRGL.e00,520454,gpkg/GL_1995-01-09.gpkg,file/rgc_a13_19950109_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950109_CEXPRGL.e00
GL,1995-01-16,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950116_CEXPRGL.e00,542804,gpkg/GL_1995-01-16.gpkg,file/rgc_a13_19950116_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950116_CEXPRGL.e00
GL,1995-01-23,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950123_CEXPRGL.e00,529805,gpkg/GL_1995-01-23.gpkg,file/rgc_a13_19950123_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950123_CEXPRGL.e00
GL,1995-01-30,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950130_CEXPRGL.e00,592465,gpkg/GL_1995-01-30.gpkg,file/rgc_a13_19950130_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950130_CEXPRGL.e00
GL,1995-02-06,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950206_CEXPRGL.e00,617784,gpkg/GL_1995-02-06.gpkg,file/rgc_a13_19950206_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950206_CEXPRGL.e00
GL,1995-02-13,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950213_CEXPRGL.e00,672578,gpkg/GL_1995-02-13.gpkg,file/rgc_a13_19950213_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950213_CEXPRGL.e00
GL,1995-02-20,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950220_CEXPRGL.e00,692883,gpkg/GL_1995-02-20.gpkg,file/rgc_a13_19950220_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950220_CEXPRGL.e00
GL,1995-02-27,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950227_CEXPRGL.e00,646416,gpkg/GL_1995-02-27.gpkg,file/rgc_a13_19950227_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950227_CEXPRGL.e00
GL,1995-03-06,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950306_CEXPRGL.e00,648199,gpkg/GL_1995-03-06.gpkg,file/rgc_a13_19950306_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950306_CEXPRGL.e00
GL,1995-03-13,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950313_CEXPRGL.e00,688677,gpkg/GL_1995-03-13.gpkg,file/rgc_a13_19950313_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950313_CEXPRGL.e00
GL,1995-03-20,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950320_CEXPRGL.e00,612584,gpkg/GL_1995-03-20.gpkg,file/rgc_a13_19950320_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950320_CEXPRGL.e00
GL,1995-03-27,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950327_CEXPRGL.e00,532385,gpkg/GL_1995-03-27.gpkg,file/rgc_a13_19950327_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950327_CEXPRGL.e00
GL,1995-04-03,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950403_CEXPRGL.e00,493812,gpkg/GL_1995-04-03.gpkg,file/rgc_a13_19950403_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950403_CEXPRGL.e00
GL,1995-04-10,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950410_CEXPRGL.e00,487454,gpkg/GL_1995-04-10.gpkg,file/rgc_a13_19950410_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950410_CEXPRGL.e00
GL,1995-04-17,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950417_CEXPRGL.e00,443578,gpkg/GL_1995-04-17.gpkg,file/rgc_a13_19950417_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950417_CEXPRGL.e00
GL,1995-04-24,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950424_CEXPRGL.e00,420244,gpkg/GL_1995-04-24.gpkg,file/rgc_a13_19950424_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950424_CEXPRGL.e00
GL,1995-05-01,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950501_CEXPRGL.e00,415264,gpkg/GL_1995-05-01.gpkg,file/rgc_a13_19950501_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950501_CEXPRGL.e00
GL,1995-05-08,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950508_CEXPRGL.e00,423574,gpkg/GL_1995-05-08.gpkg,file/rgc_a13_19950508_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950508_CEXPRGL.e00
GL,1995-05-15,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950515_CEXPRGL.e00,404281,gpkg/GL_1995-05-15.gpkg,file/rgc_a13_19950515_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950515_CEXPRGL.e00
GL,1995-05-22,a13,zip/cis_arc_1995.zip,file/rgc_a13_19950522_CEXPRGL.e00,401569,gpkg/GL_1995-05-22.gpkg,file/rgc_a13_19950522_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19950522_CEXPRGL.e00
GL,1995-11-20,a13,zip/cis_arc_1995.zip,file/rgc_a13_19951120_CEXPRGL.e00,421393,gpkg/GL_1995-11-20.gpkg,file/rgc_a13_19951120_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19951120_CEXPRGL.e00
GL,1995-11-27,a13,zip/cis_arc_1995.zip,file/rgc_a13_19951127_CEXPRGL.e00,416989,gpkg/GL_1995-11-27.gpkg,file/rgc_a13_19951127_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19951127_CEXPRGL.e00
GL,1995-12-04,a13,zip/cis_arc_1995.zip,file/rgc_a13_19951204_CEXPRGL.e00,429578,gpkg/GL_1995-12-04.gpkg,file/rgc_a13_19951204_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19951204_CEXPRGL.e00
GL,1995-12-11,a13,zip/cis_arc_1995.zip,file/rgc_a13_19951211_CEXPRGL.e00,547913,gpkg/GL_1995-12-11.gpkg,file/rgc_a13_19951211_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19951211_CEXPRGL.e00
GL,1995-12-18,a13,zip/cis_arc_1995.zip,file/rgc_a13_19951218_CEXPRGL.e00,579931,gpkg/GL_1995-12-18.gpkg,file/rgc_a13_19951218_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19951218_CEXPRGL.e00
GL,1995-12-25,a13,zip/cis_arc_1995.zip,file/rgc_a13_19951225_CEXPRGL.e00,581083,gpkg/GL_1995-12-25.gpkg,file/rgc_a13_19951225_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19951225_CEXPRGL.e00
GL,1996-01-01,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960101_CEXPRGL.e00,577248,gpkg/GL_1996-01-01.gpkg,file/rgc_a13_19960101_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960101_CEXPRGL.e00
GL,1996-01-05,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960105_CEXPRGL.e00,619298,gpkg/GL_1996-01-05.gpkg,file/rgc_a13_19960105_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960105_CEXPRGL.e00
GL,1996-01-15,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960115_CEXPRGL.e00,622481,gpkg/GL_1996-01-15.gpkg,file/rgc_a13_19960115_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960115_CEXPRGL.e00
GL,1996-01-22,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960122_CEXPRGL.e00,677012,gpkg/GL_1996-01-22.gpkg,file/rgc_a13_19960122_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960122_CEXPRGL.e00
GL,1996-02-05,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960205_CEXPRGL.e00,653938,gpkg/GL_1996-02-05.gpkg,file/rgc_a13_19960205_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960205_CEXPRGL.e00
GL,1996-02-12,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960212_CEXPRGL.e00,628197,gpkg/GL_1996-02-12.gpkg,file/rgc_a13_19960212_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960212_CEXPRGL.e00
GL,1996-02-21,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960221_CEXPRGL.e00,568896,gpkg/GL_1996-02-21.gpkg,file/rgc_a13_19960221_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960221_CEXPRGL.e00
GL,1996-02-26,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960226_CEXPRGL.e00,636810,gpkg/GL_1996-02-26.gpkg,file/rgc_a13_19960226_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960226_CEXPRGL.e00
GL,1996-03-04,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960304_CEXPRGL.e00,658597,gpkg/GL_1996-03-04.gpkg,file/rgc_a13_19960304_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960304_CEXPRGL.e00
GL,1996-03-11,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960311_CEXPRGL.e00,677090,gpkg/GL_1996-03-11.gpkg,file/rgc_a13_19960311_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960311_CEXPRGL.e00
GL,1996-03-18,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960318_CEXPRGL.e00,687027,gpkg/GL_1996-03-18.gpkg,file/rgc_a13_19960318_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960318_CEXPRGL.e00
GL,1996-03-25,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960325_CEXPRGL.e00,622258,gpkg/GL_1996-03-25.gpkg,file/rgc_a13_19960325_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960325_CEXPRGL.e00
GL,1996-04-01,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960401_CEXPRGL.e00,617521,gpkg/GL_1996-04-01.gpkg,file/rgc_a13_19960401_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960401_CEXPRGL.e00
GL,1996-04-08,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960408_CEXPRGL.e00,649435,gpkg/GL_1996-04-08.gpkg,file/rgc_a13_19960408_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960408_CEXPRGL.e00
GL,1996-04-15,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960415_CEXPRGL.e00,637104,gpkg/GL_1996-04-15.gpkg,file/rgc_a13_19960415_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960415_CEXPRGL.e00
GL,1996-04-22,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960422_CEXPRGL.e00,628727,gpkg/GL_1996-04-22.gpkg,file/rgc_a13_19960422_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960422_CEXPRGL.e00
GL,1996-04-29,a13,zip/cis_arc_1996.zip,file/rgc_a13_19960429_CEXPRGL.e00,575018,gpkg/GL_1996-04-29.gpkg,file/rgc_a13_19960429_CEXPRGL.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_13/Coverages/rgc_a13_19960429_CEXPRGL.e00
